ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,EMPLOYMENT_YEARS,IS_UNEMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,WORST_STATUS,MONTHS_HISTORY
5142350,1,1,1,1,202500.0,0,4,0,1,32.6,2.0,True,1,1,0,0,15,3.0,1,0,28
5142351,1,1,1,1,202500.0,0,4,0,1,32.6,2.0,True,1,1,0,0,15,3.0,1,0,29
5142352,1,0,1,1,202500.0,4,4,1,1,36.8,18.5,True,1,0,0,1,8,3.0,1,0,29
5142353,1,0,1,1,202500.0,4,4,1,1,36.8,18.5,True,1,0,0,1,8,3.0,1,-1,11
5142354,1,0,1,1,202500.0,4,4,1,1,36.8,18.5,True,1,0,0,1,8,3.0,1,0,8
5142355,1,0,1,1,202500.0,4,4,1,1,36.8,18.5,True,1,0,0,1,8,3.0,1,-1,35
5142356,1,0,1,1,202500.0,4,4,1,1,36.8,18.5,True,1,0,0,1,8,3.0,1,0,8
5142357,1,0,1,1,202500.0,4,4,1,1,36.8,18.5,True,1,0,0,1,8,3.0,1,-1,35
5142359,0,0,1,0,202500.0,1,1,1,1,64.8,0.0,False,1,0,1,0,12,2.0,1,0,16
5142360,0,1,1,0,144000.0,1,4,4,1,57.3,0.0,False,1,0,0,0,12,1.0,1,-1,6
5142361,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,0,5,59
5142362,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,0,5,59
5142363,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,1,7
5142364,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,31
5142365,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,1,58
5142366,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,9
5142367,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,23
5142368,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,6
5142369,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,7
5142370,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,3
5142371,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,3
5142372,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,-1,7
5142373,1,1,1,1,112500.0,4,4,1,1,44.4,2.5,True,1,1,1,0,4,3.0,1,0,5
5142374,1,1,0,0,180000.0,0,2,3,5,26.1,0.5,True,1,0,0,0,8,1.0,1,0,7
5142375,1,1,0,0,180000.0,0,2,3,5,26.1,0.5,True,1,0,0,0,8,1.0,1,0,6
5142376,1,1,0,0,180000.0,0,2,3,5,26.1,0.5,True,1,0,0,0,8,1.0,1,-1,10
5142377,1,1,1,0,157500.0,4,4,3,1,44.3,4.3,True,1,1,1,0,8,1.0,1,0,13
5142378,0,0,1,1,135000.0,4,4,3,1,47.4,5.8,True,1,0,0,0,15,2.0,1,0,18
5142379,1,1,0,0,112500.0,4,4,0,5,23.2,1.3,True,1,1,0,0,3,2.0,1,0,6
5142380,1,1,0,0,112500.0,4,4,0,5,23.2,1.3,True,1,1,0,0,3,2.0,1,0,3
5142381,1,1,0,0,112500.0,4,4,0,5,23.2,1.3,True,1,1,0,0,3,2.0,1,0,11
5142382,1,1,0,0,112500.0,4,4,0,5,23.2,1.3,True,1,1,0,0,3,2.0,1,0,4
5142384,1,1,1,2,225000.0,4,1,3,1,47.8,1.9,True,1,0,0,0,10,3.0,1,0,7
5142385,1,1,1,0,135000.0,4,0,1,1,61.7,0.5,True,1,0,1,0,12,2.0,1,0,40
5142387,1,1,1,0,135000.0,4,0,1,1,61.7,0.5,True,1,0,1,0,12,2.0,1,0,7
5142388,1,1,1,0,135000.0,4,0,1,1,61.7,0.5,True,1,0,1,0,12,2.0,1,0,41
5142389,1,1,1,0,135000.0,4,0,1,1,61.7,0.5,True,1,0,1,0,12,2.0,1,0,40
5142390,1,1,1,0,135000.0,4,0,1,1,61.7,0.5,True,1,0,1,0,12,2.0,1,0,12
5142391,1,1,1,0,135000.0,4,0,1,1,61.7,0.5,True,1,0,1,0,12,2.0,1,0,40
5142392,0,0,1,0,90000.0,2,4,1,1,53.3,14.0,True,1,0,0,0,3,2.0,1,-1,27
5142393,0,0,1,0,90000.0,2,4,1,1,53.3,14.0,True,1,0,0,0,3,2.0,1,0,30
5142395,0,0,1,0,90000.0,2,4,1,1,53.3,14.0,True,1,0,0,0,3,2.0,1,-1,27
5142400,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,-1,56
5142401,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,0,27
5142402,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,-1,31
5142403,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,1,23
5142404,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,-1,7
5142405,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,0,18
5142406,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,0,26
5142407,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,-1,30
5142409,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,1,23
5142410,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,-1,21
5142411,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,0,18
5142412,0,1,1,0,185400.0,1,4,4,1,64.6,0.0,False,1,0,0,0,12,1.0,1,-1,5
5142413,1,1,1,0,135000.0,4,4,1,1,62.5,2.8,True,1,0,1,0,12,2.0,1,0,53
5142416,1,1,1,0,135000.0,4,4,1,1,62.5,2.8,True,1,0,1,0,12,2.0,1,0,53
5142417,1,0,1,1,270000.0,0,2,1,1,34.1,3.2,True,1,0,1,0,4,3.0,1,0,12
5142418,1,0,1,1,270000.0,0,2,1,1,34.1,3.2,True,1,0,1,0,4,3.0,1,0,22
5142419,1,0,1,1,270000.0,0,2,1,1,34.1,3.2,True,1,0,1,0,4,3.0,1,1,16
5142420,1,0,1,1,270000.0,0,2,1,1,34.1,3.2,True,1,0,1,0,4,3.0,1,-1,38
5142421,1,0,1,1,270000.0,0,2,1,1,34.1,3.2,True,1,0,1,0,4,3.0,1,1,53
5142422,1,0,1,1,270000.0,0,2,1,1,34.1,3.2,True,1,0,1,0,4,3.0,1,1,11
5142425,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,0,44
5142426,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,0,44
5142427,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,-1,9
5142428,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,0,9
5142429,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,0,35
5142430,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,0,35
5142434,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,0,8
5142435,0,0,1,0,157500.0,2,1,1,1,60.7,20.9,True,1,0,0,0,10,2.0,1,-1,8
5142436,1,1,1,1,225000.0,4,1,1,1,45.9,9.4,True,1,0,0,0,10,3.0,1,0,8
5142437,1,1,1,1,225000.0,4,1,1,1,45.9,9.4,True,1,0,0,0,10,3.0,1,0,36
5142439,1,1,1,1,225000.0,4,1,1,1,45.9,9.4,True,1,0,0,0,10,3.0,1,0,37
5142440,1,1,1,1,225000.0,4,1,1,1,45.9,9.4,True,1,0,0,0,10,3.0,1,0,8
5142441,1,1,1,1,225000.0,4,1,1,1,45.9,9.4,True,1,0,0,0,10,3.0,1,0,8
5142445,1,0,1,0,315000.0,0,4,3,1,34.8,6.8,True,1,0,0,0,17,1.0,1,0,7
5142446,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,0,26
5142447,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,0,20
5142448,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,1,31
5142449,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,0,19
5142450,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,-1,24
5142451,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,0,28
5142452,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,1,31
5142453,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,-1,24
5142454,1,1,1,0,315000.0,4,2,1,1,29.2,4.0,True,1,0,0,0,10,2.0,1,0,33
5142455,0,0,1,0,90000.0,1,4,2,1,53.3,0.0,False,1,0,0,0,12,1.0,1,0,11
5142458,0,0,1,0,67500.0,0,1,2,1,51.9,1.4,True,1,0,1,0,3,1.0,0,5,7
5142459,0,0,1,0,67500.0,0,1,2,1,51.9,1.4,True,1,0,1,0,3,1.0,0,5,7
5142461,0,0,1,0,157500.0,4,4,0,3,36.7,10.7,True,1,0,1,0,12,2.0,1,0,20
5142462,0,0,1,0,157500.0,4,4,0,3,36.7,10.7,True,1,0,1,0,12,2.0,0,2,56
5142464,0,0,1,0,157500.0,4,4,0,3,36.7,10.7,True,1,0,1,0,12,2.0,0,2,55
5142465,0,0,1,0,157500.0,4,4,0,3,36.7,10.7,True,1,0,1,0,12,2.0,1,0,21
5142466,0,0,1,0,157500.0,4,4,0,3,36.7,10.7,True,1,0,1,0,12,2.0,1,0,24
5142467,1,0,1,1,117000.0,0,4,0,1,46.0,14.4,True,1,0,0,0,8,3.0,1,0,18
5142468,1,0,1,1,117000.0,0,4,0,1,46.0,14.4,True,1,0,0,0,8,3.0,1,0,30
5142469,1,0,1,1,117000.0,0,4,0,1,46.0,14.4,True,1,0,0,0,8,3.0,1,0,30
5142470,1,0,1,1,117000.0,0,4,0,1,46.0,14.4,True,1,0,0,0,8,3.0,1,0,8
5142471,1,0,1,1,117000.0,0,4,0,1,46.0,14.4,True,1,0,0,0,8,3.0,1,0,29
5142473,1,1,1,2,112500.0,4,4,1,1,35.6,2.5,True,1,0,0,0,8,4.0,1,0,26
5142474,1,1,1,2,112500.0,4,4,1,1,35.6,2.5,True,1,0,0,0,8,4.0,1,0,34
5142475,1,1,1,2,112500.0,4,4,1,1,35.6,2.5,True,1,0,0,0,8,4.0,1,0,12
5142476,0,0,1,2,76500.0,4,1,1,1,30.6,2.0,True,1,0,0,0,10,4.0,1,0,21
5142477,0,0,1,2,76500.0,4,1,1,1,30.6,2.0,True,1,0,0,0,10,4.0,1,0,30
5142478,0,0,1,2,76500.0,4,1,1,1,30.6,2.0,True,1,0,0,0,10,4.0,1,0,5
5142479,0,0,1,2,76500.0,4,1,1,1,30.6,2.0,True,1,0,0,0,10,4.0,1,0,24
5142480,1,1,0,2,166500.0,0,1,1,1,33.7,3.3,True,1,0,0,0,3,4.0,1,0,17
5142481,1,1,0,2,166500.0,0,1,1,1,33.7,3.3,True,1,0,0,0,3,4.0,1,0,15
5142482,1,1,0,2,166500.0,0,1,1,1,33.7,3.3,True,1,0,0,0,3,4.0,1,0,4
5142483,1,1,0,2,166500.0,0,1,1,1,33.7,3.3,True,1,0,0,0,3,4.0,1,-1,17
5142484,1,1,0,2,166500.0,0,1,1,1,33.7,3.3,True,1,0,0,0,3,4.0,1,0,11
5142485,1,1,0,2,166500.0,0,1,1,1,33.7,3.3,True,1,0,0,0,3,4.0,1,-1,15
5142486,1,1,0,2,166500.0,0,1,1,1,33.7,3.3,True,1,0,0,0,3,4.0,1,0,5
5142488,0,0,1,0,135000.0,4,4,0,1,43.6,18.8,True,1,1,1,0,3,2.0,1,0,52
5142489,0,0,1,0,135000.0,4,4,0,1,43.6,18.8,True,1,1,1,0,3,2.0,1,1,18
5142490,0,0,1,0,135000.0,4,4,0,1,43.6,18.8,True,1,1,1,0,3,2.0,1,0,52
5142491,0,0,1,0,135000.0,4,4,0,1,43.6,18.8,True,1,1,1,0,3,2.0,1,-1,14
5142492,0,0,1,0,135000.0,4,4,0,1,43.6,18.8,True,1,1,1,0,3,2.0,1,1,25
5142493,0,0,1,0,135000.0,4,4,0,1,43.6,18.8,True,1,1,1,0,3,2.0,1,0,33
5142494,0,1,1,1,135000.0,0,1,1,1,42.4,7.9,True,1,0,0,0,13,3.0,1,0,40
5142495,0,1,1,1,135000.0,0,1,1,1,42.4,7.9,True,1,0,0,0,13,3.0,1,0,30
5142496,0,1,1,1,135000.0,0,1,1,1,42.4,7.9,True,1,0,0,0,13,3.0,1,0,27
5142497,0,1,1,1,135000.0,0,1,1,1,42.4,7.9,True,1,0,0,0,13,3.0,1,0,18
5142498,0,1,1,1,135000.0,0,1,1,1,42.4,7.9,True,1,0,0,0,13,3.0,1,0,14
5142499,0,1,1,1,135000.0,0,1,1,1,42.4,7.9,True,1,0,0,0,13,3.0,1,0,14
5142500,0,1,1,1,135000.0,0,1,1,1,42.4,7.9,True,1,0,0,0,13,3.0,1,0,3
5142501,1,0,0,0,157500.0,4,4,1,1,40.7,2.5,True,1,0,0,0,12,2.0,1,0,21
5142502,1,0,0,0,157500.0,4,4,1,1,40.7,2.5,True,1,0,0,0,12,2.0,1,0,24
5142505,1,0,1,2,135000.0,0,4,1,1,47.4,1.0,True,1,0,0,0,17,4.0,1,0,54
5142506,1,0,1,2,135000.0,0,4,1,1,47.4,1.0,True,1,0,0,0,17,4.0,1,1,22
5142507,0,0,1,0,189000.0,4,4,1,1,39.8,0.7,True,1,0,0,0,1,2.0,1,0,6
5142508,0,0,1,0,189000.0,4,4,1,1,39.8,0.7,True,1,0,0,0,1,2.0,1,0,6
5142509,0,0,1,0,76500.0,1,4,1,1,64.1,0.0,False,1,0,1,0,12,2.0,1,0,17
5142510,0,0,1,0,76500.0,1,4,1,1,64.1,0.0,False,1,0,1,0,12,2.0,1,0,28
5142511,1,0,1,1,202500.0,4,4,3,1,33.3,3.4,True,1,0,0,0,8,2.0,1,0,2
5142512,1,0,1,1,202500.0,4,4,3,1,33.3,3.4,True,1,0,0,0,8,2.0,1,0,9
5142513,1,0,1,1,202500.0,4,4,3,1,33.3,3.4,True,1,0,0,0,8,2.0,1,0,26
5142514,0,0,0,1,45000.0,4,4,1,1,33.7,10.9,True,1,0,0,0,12,3.0,1,0,49
5142515,0,0,0,1,45000.0,4,4,1,1,33.7,10.9,True,1,0,0,0,12,3.0,1,0,49
5142516,0,0,0,1,45000.0,4,4,1,1,33.7,10.9,True,1,0,0,0,12,3.0,1,0,3
5142517,0,0,1,1,157500.0,4,4,1,1,46.0,1.3,True,1,0,0,0,2,3.0,1,1,7
5142518,0,0,1,1,157500.0,4,4,1,1,46.0,1.3,True,1,0,0,0,2,3.0,1,0,7
5142520,0,0,0,0,67500.0,0,4,2,1,40.7,1.4,True,1,0,0,0,12,1.0,1,0,32
5142523,0,0,0,0,67500.0,0,4,2,1,40.7,1.4,True,1,0,0,0,12,1.0,1,0,8
5142526,1,1,0,0,90000.0,4,4,3,1,53.1,0.3,True,1,0,0,0,8,1.0,1,0,13
5142527,1,1,0,0,90000.0,4,4,3,1,53.1,0.3,True,1,0,0,0,8,1.0,1,-1,54
5142528,1,1,0,0,90000.0,4,4,3,1,53.1,0.3,True,1,0,0,0,8,1.0,1,0,18
5142529,1,0,1,0,225000.0,2,1,1,1,24.7,0.4,True,1,0,0,0,12,2.0,1,1,8
5142530,0,0,0,0,157500.0,4,4,1,2,50.0,6.6,True,1,0,0,0,3,2.0,1,0,47
5142532,0,0,0,0,157500.0,4,4,1,2,50.0,6.6,True,1,0,0,0,3,2.0,1,0,58
5142534,0,0,0,0,157500.0,4,4,1,2,50.0,6.6,True,1,0,0,0,3,2.0,1,0,6
5142535,1,1,1,0,90000.0,0,4,1,1,37.6,2.5,True,1,0,0,0,12,2.0,1,-1,6
5142536,1,1,1,0,90000.0,0,4,1,1,37.6,2.5,True,1,0,0,0,12,2.0,1,0,11
5142537,1,1,1,0,90000.0,0,4,1,1,37.6,2.5,True,1,0,0,0,12,2.0,1,-1,10
5142538,0,1,1,0,157500.0,0,1,3,1,43.4,3.1,True,1,0,0,0,13,1.0,1,1,17
5142543,0,1,1,0,157500.0,0,1,3,1,43.4,3.1,True,1,0,0,0,13,1.0,1,0,40
5142546,0,1,1,0,157500.0,0,1,3,1,43.4,3.1,True,1,0,0,0,13,1.0,1,0,9
5142547,0,1,1,0,157500.0,0,1,3,1,43.4,3.1,True,1,0,0,0,13,1.0,1,1,44
5142548,0,1,1,0,157500.0,0,1,3,1,43.4,3.1,True,1,0,0,0,13,1.0,1,0,24
5142549,0,1,1,0,157500.0,0,1,3,1,43.4,3.1,True,1,0,0,0,13,1.0,1,0,9
5142550,0,1,1,0,216000.0,4,1,1,1,50.7,5.0,True,1,0,0,0,16,2.0,1,0,44
5142554,0,1,1,0,216000.0,4,1,1,1,50.7,5.0,True,1,0,0,0,16,2.0,1,0,11
5142555,0,0,1,0,114750.0,4,4,4,1,55.6,11.5,True,1,1,1,0,17,1.0,1,0,20
5142556,0,0,1,0,114750.0,4,4,4,1,55.6,11.5,True,1,1,1,0,17,1.0,1,0,7
5142557,0,0,1,0,114750.0,4,4,4,1,55.6,11.5,True,1,1,1,0,17,1.0,1,-1,20
5142558,0,0,1,0,114750.0,4,4,4,1,55.6,11.5,True,1,1,1,0,17,1.0,1,0,27
5142559,1,0,1,0,225000.0,0,4,1,1,51.0,0.4,True,1,0,0,0,8,2.0,1,0,32
5142560,1,0,0,0,225000.0,4,4,1,1,49.8,1.0,True,1,0,1,0,8,2.0,1,0,16
5142561,1,0,0,0,225000.0,4,4,1,1,49.8,1.0,True,1,0,1,0,8,2.0,1,0,6
5142562,1,0,0,0,225000.0,4,4,1,1,49.8,1.0,True,1,0,1,0,8,2.0,1,0,6
5142563,1,0,0,0,225000.0,4,4,1,1,49.8,1.0,True,1,0,1,0,8,2.0,1,0,15
5142564,1,0,0,0,225000.0,4,4,1,1,49.8,1.0,True,1,0,1,0,8,2.0,1,0,6
5142565,0,0,1,0,126000.0,4,1,3,1,54.0,8.0,True,1,0,0,1,8,1.0,1,0,31
5142566,0,0,1,0,126000.0,4,1,3,1,54.0,8.0,True,1,0,0,1,8,1.0,1,0,31
5142568,0,0,1,0,126000.0,4,1,3,1,54.0,8.0,True,1,0,0,1,8,1.0,1,0,31
5142569,0,0,1,0,126000.0,4,1,3,1,54.0,8.0,True,1,0,0,1,8,1.0,1,0,31
5142571,0,0,1,0,126000.0,4,1,3,1,54.0,8.0,True,1,0,0,1,8,1.0,1,0,31
5142572,0,0,1,0,126000.0,4,1,3,1,54.0,8.0,True,1,0,0,1,8,1.0,1,0,31
5142573,0,0,1,0,126000.0,4,1,3,1,54.0,8.0,True,1,0,0,1,8,1.0,1,0,30
5142574,0,0,0,0,135000.0,1,4,3,1,64.1,0.0,False,1,0,0,0,12,1.0,1,0,18
5142575,0,0,0,0,135000.0,1,4,3,1,64.1,0.0,False,1,0,0,0,12,1.0,1,0,18
5142576,0,0,0,0,135000.0,1,4,3,1,64.1,0.0,False,1,0,0,0,12,1.0,1,0,18
5142577,0,0,0,0,135000.0,1,4,3,1,64.1,0.0,False,1,0,0,0,12,1.0,1,0,10
5142578,0,1,1,1,234000.0,4,4,3,1,56.6,7.8,True,1,0,0,0,12,2.0,1,0,6
5142579,0,1,1,1,234000.0,4,4,3,1,56.6,7.8,True,1,0,0,0,12,2.0,1,0,4
5142580,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,3
5142581,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,9
5142582,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,5
5142583,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,3
5142584,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,5
5142585,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,5
5142586,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,4
5142587,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,2
5142588,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,0,2
5142589,1,1,1,0,301500.0,4,4,1,4,24.7,2.4,True,1,0,0,0,8,2.0,1,-1,1
5142590,0,0,1,0,180000.0,2,1,3,1,34.0,9.0,True,1,0,0,0,3,1.0,1,0,34
5142591,0,0,1,0,180000.0,2,1,3,1,34.0,9.0,True,1,0,0,0,3,1.0,1,0,34
5142592,0,0,1,0,180000.0,2,1,3,1,34.0,9.0,True,1,0,0,0,3,1.0,1,0,33
5142593,1,1,1,0,418500.0,4,1,1,1,52.1,0.2,True,1,0,1,0,12,2.0,1,0,31
5142594,1,1,1,0,418500.0,4,1,1,1,52.1,0.2,True,1,0,1,0,12,2.0,1,0,37
5142595,1,1,1,0,418500.0,4,1,1,1,52.1,0.2,True,1,0,1,0,12,2.0,1,0,25
5142596,0,0,1,0,315000.0,0,1,1,1,48.8,1.3,True,1,0,1,0,16,2.0,1,0,41
5142597,0,0,1,0,315000.0,0,1,1,1,48.8,1.3,True,1,0,1,0,16,2.0,1,0,41
5142599,0,0,1,2,76500.0,2,1,1,1,40.0,5.9,True,1,0,0,0,12,4.0,1,0,16
5142600,0,0,1,2,76500.0,2,1,1,1,40.0,5.9,True,1,0,0,0,12,4.0,1,0,16
5142601,0,0,1,2,76500.0,2,1,1,1,40.0,5.9,True,1,0,0,0,12,4.0,1,0,17
5142602,0,0,1,2,76500.0,2,1,1,1,40.0,5.9,True,1,0,0,0,12,4.0,1,0,26
5142605,0,0,0,0,81000.0,1,4,1,1,55.5,0.0,False,1,0,1,0,12,2.0,1,0,46
5142606,0,0,0,0,81000.0,1,4,1,1,55.5,0.0,False,1,0,1,0,12,2.0,1,0,46
5142608,0,0,0,0,81000.0,1,4,1,1,55.5,0.0,False,1,0,1,0,12,2.0,1,0,38
5142609,0,0,0,0,81000.0,1,4,1,1,55.5,0.0,False,1,0,1,0,12,2.0,1,-1,6
5142610,0,0,0,0,81000.0,1,4,1,1,55.5,0.0,False,1,0,1,0,12,2.0,1,-1,14
5142612,1,0,0,2,216000.0,4,1,1,1,34.4,11.7,True,1,1,1,0,3,4.0,1,1,59
5142614,1,0,0,2,216000.0,4,1,1,1,34.4,11.7,True,1,1,1,0,3,4.0,1,1,9
5142615,0,1,0,1,180000.0,0,4,1,1,28.7,3.0,True,1,1,1,0,3,3.0,1,0,24
5142616,0,1,0,1,180000.0,0,4,1,1,28.7,3.0,True,1,1,1,0,3,3.0,1,0,17
5142617,0,1,0,1,180000.0,0,4,1,1,28.7,3.0,True,1,1,1,0,3,3.0,1,0,19
5142618,0,1,0,1,180000.0,0,4,1,1,28.7,3.0,True,1,1,1,0,3,3.0,1,0,16
5142619,0,0,0,1,270000.0,4,4,2,1,40.6,3.5,True,1,1,1,0,6,2.0,1,0,41
5142620,0,0,0,1,270000.0,4,4,2,1,40.6,3.5,True,1,1,1,0,6,2.0,1,0,41
5142621,0,0,0,1,270000.0,4,4,2,1,40.6,3.5,True,1,1,1,0,6,2.0,1,0,29
5142622,0,0,0,1,270000.0,4,4,2,1,40.6,3.5,True,1,1,1,0,6,2.0,1,0,17
5142624,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,12
5142625,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,44
5142626,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,16
5142627,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,39
5142628,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,6
5142629,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,13
5142630,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,6
5142632,0,0,0,1,225000.0,4,2,1,5,43.3,20.2,True,1,0,0,0,0,3.0,1,0,44
5142633,1,1,0,2,180000.0,0,4,1,1,33.8,9.5,True,1,1,0,0,8,4.0,1,0,14
5142634,1,1,0,2,180000.0,0,4,1,1,33.8,9.5,True,1,1,0,0,8,4.0,1,1,26
5142635,0,0,0,0,180000.0,4,4,1,1,49.9,8.1,True,1,1,1,0,3,2.0,1,0,11
5142636,0,0,0,0,180000.0,4,4,1,1,49.9,8.1,True,1,1,1,0,3,2.0,1,0,16
5142638,0,0,0,0,180000.0,4,4,1,1,49.9,8.1,True,1,1,1,0,3,2.0,1,0,55
5142639,0,0,0,0,180000.0,4,4,1,1,49.9,8.1,True,1,1,1,0,3,2.0,1,-1,11
5142640,0,0,0,0,180000.0,4,4,1,1,49.9,8.1,True,1,1,1,0,3,2.0,1,0,11
5142641,0,0,0,0,180000.0,4,4,1,1,49.9,8.1,True,1,1,1,0,3,2.0,1,0,11
5142642,0,0,0,0,180000.0,4,4,1,1,49.9,8.1,True,1,1,1,0,3,2.0,1,-1,15
5142644,0,0,0,0,90000.0,4,4,1,1,27.7,9.5,True,1,0,1,0,12,2.0,1,0,35
5142645,0,0,0,0,90000.0,4,4,1,1,27.7,9.5,True,1,0,1,0,12,2.0,1,0,14
5142646,0,0,0,0,90000.0,4,4,1,1,27.7,9.5,True,1,0,1,0,12,2.0,1,0,22
5142647,0,0,0,0,90000.0,4,4,1,1,27.7,9.5,True,1,0,1,0,12,2.0,1,0,22
5142648,0,0,0,0,90000.0,4,4,1,1,27.7,9.5,True,1,0,1,0,12,2.0,1,0,15
5142649,1,1,0,0,157500.0,4,4,0,1,48.1,6.1,True,1,0,1,0,8,2.0,1,0,14
5142651,1,1,0,0,225000.0,0,4,1,4,29.5,4.0,True,1,1,1,1,12,2.0,1,0,13
5142652,1,1,0,0,225000.0,0,4,1,4,29.5,4.0,True,1,1,1,1,12,2.0,1,0,11
5142653,1,1,0,0,225000.0,0,4,1,4,29.5,4.0,True,1,1,1,1,12,2.0,1,1,23
5142654,1,1,0,0,225000.0,0,4,1,4,29.5,4.0,True,1,1,1,1,12,2.0,1,0,39
5142655,1,1,0,0,225000.0,0,4,1,4,29.5,4.0,True,1,1,1,1,12,2.0,1,1,12
